Video ID,User ID,Comment
48gTx8MpRmI,UC_iWIbCyqGVNbpkCrUgjjBQ,"Зашел посмотреть немецкие СМИ и реакцию людей. Как ожидал, нету положительных комментариев. <br>В то время, как на русских видео с этим сюжетом, люди говорящие на русском и на украинском радуются этому жесту. Ставят сердечки и поддерживают этот жест. Хотя в времена второй мировой войны больше 20млн их соотечественников погибло от рук людей, которые пришли к ним с этим жестом. Это печально товарищи."
48gTx8MpRmI,UCHokqDHiGuA1uvshuoOS-Vg,This is dude naming children after numbers?Very soon the Alphabet people will take number 2 3 and?IDK
48gTx8MpRmI,UC14zV8FB_-vPBUZXzNuQGpw,Rasicm on peak!
48gTx8MpRmI,UCUMaVSkQXG4SGB0XY7PFgMA,"there is this german party which is pro-germans, unacceptable"
48gTx8MpRmI,UC6PQFSVv5-H0UIDeWPxGlag,What do you expect from a Dutch family who supported apartheid in South Africa?
48gTx8MpRmI,UCQVSRUfrGsT3-z1glMKz37Q,No-one can know the intent of this gesture? Can we stop denying the facts for once?
48gTx8MpRmI,UC-AmCJq1tX84orZ4mZwSBJg,"Polakom źle się kojarzy ten salut, niepowinien tego robić w takim miejscu jak podium , prezydenta USA."
48gTx8MpRmI,UCW9CFU5KwHF1RsQdRtnUikw,people say it is a roman salute but wasn’t the one the Germans used adopted from the fascist salute that was inspired by the roman salute hence why they all look 95% the same. this just seems like a way to have plausible deniability.
48gTx8MpRmI,UCuP7ulhZn0gfnNHhnMUujxg,What u mean by pro-russian? Did i heard it right?
48gTx8MpRmI,UC4uqsCBdA5oy3bT0blFbXmw,I smell desperation
48gTx8MpRmI,UCecj2xdDR-m3iydg-nNMXWg,"Wow,  the media just continues to discredit itself right into oblivion."
48gTx8MpRmI,UCp1zQJmp7A1job61Ad4Eg0Q,Thats whats germans love the most❤
